"","index","volume","change","time","trader","industry","months"
"1022","22","116487","0.00170004660131972","week","D","telco","2"
"1023","23","55951","-0.0231043299381658","week","B","software","5"
"1024","24","36986","-0.0132032874038998","week","C","health","4"
"1025","25","136468","0.0300879391046693","week","A","auto","1"
"1026","26","118285","-0.0138881613258177","week","B","software","3"
"1027","27","93054","-0.0650462739835255","week","B","software","6"
"1028","28","65156","0.0685316223342567","week","D","software","3"
"1029","29","143890","-0.0191895313018248","week","C","auto","4"
"1030","30","104488","-0.00796500539099047","week","E","health","2"
"1031","31","101888","-0.048671263892139","week","D","health","3"
"1032","32","79135","0.0185202190503494","week","A","software","2"
"1033","33","66078","-0.0710917585552539","week","D","telco","3"
"1034","34","121981","-0.0801707807930085","week","A","software","2"
"1035","35","140275","0.00366843863802374","week","A","auto","5"
"1036","36","135716","0.00854149006822501","week","B","auto","5"
"1037","37","100339","0.0155730715989321","week","D","auto","1"
"1038","38","92626","0.0243049220019539","week","B","auto","3"
"1039","39","127350","0.0458084642817996","week","C","software","5"
"1040","40","58116","0.00371287534985782","week","C","telco","5"
"1041","41","108215","-0.0388950368234934","week","B","telco","4"
"1042","42","53861","-0.0217851475348419","week","B","manufact","2"
"1043","43","114356","-0.00815510363664927","week","D","software","4"
"1044","44","101563","0.00391510686445483","week","D","manufact","5"
"1045","45","61520","0.0485359804264452","week","C","telco","3"
"1046","46","127341","-0.0234510467926217","week","D","auto","2"
"1047","47","119201","0.00828368576113402","week","A","telco","4"
"1048","48","113564","0.00893763266549702","week","A","software","2"
"1049","49","124432","0.117032477260622","week","C","telco","2"
"1050","50","104605","0.0677777744688386","week","B","auto","2"
"1051","51","80021","0.0194992948355131","week","C","software","4"
"1052","52","124409","0.0621230317561576","week","A","manufact","4"
"1053","53","130935","-0.0406074844128558","week","D","software","2"
"1054","54","104747","-0.017342903891592","week","A","software","4"
"1055","55","87671","0.0136796882340332","week","D","telco","2"
"1056","56","134117","-0.0302395049283654","week","B","health","1"
"1057","57","118326","0.0335803510672534","week","A","health","5"
"1058","58","105611","-0.00123133608280197","week","A","health","2"
"1059","59","121988","0.0588322742430466","week","A","telco","2"
"1060","60","133197","0.0466458353425773","week","C","telco","4"
"1061","61","140171","0.0518987528261959","week","C","software","5"
"1062","62","135678","-0.0708568563095083","week","A","telco","5"
"1063","63","124100","-0.0190351539478985","week","B","telco","3"
"1064","64","41630","0.033491330017502","week","E","manufact","1"
"1065","65","114705","0.00457618034761238","week","B","telco","3"
"1066","66","109549","0.0179587200989394","week","E","software","3"
"1067","67","133579","0.017942918895665","week","A","auto","3"
"1068","68","87693","0.0104095813357069","week","C","manufact","3"
"1069","69","62984","0.0151973289875929","week","E","health","6"
"1070","70","103174","-0.0171654364386341","week","A","software","1"
"1071","71","126568","0.0121981542874279","week","B","manufact","2"
"1072","72","97571","0.0316074383495153","week","A","telco","2"
"1073","73","54531","-0.0187407772800937","week","B","health","3"
"1074","74","85986","0.0823116137490285","week","E","software","5"
"1075","75","106984","-0.052549569281748","week","E","software","1"
"1076","76","54153","0.00381799306485407","week","E","software","4"
"1077","77","114051","0.0948727808380621","week","B","telco","4"
"1078","78","83171","0.0639624185907981","week","A","health","3"
"1079","79","111918","-0.0583740774201321","week","C","health","3"
"1080","80","84338","-0.00803827698146994","week","D","manufact","5"
"1081","81","70897","0.015113027791116","week","B","auto","3"
"1082","82","68899","0.0260412609066373","week","E","auto","6"
"1083","83","85300","0.0262930268890631","week","E","telco","6"
"1084","84","115892","0.0244749451686958","week","A","telco","6"
"1085","85","115535","-0.0619952563612665","week","A","health","6"
"1086","86","104142","0.0239572451876465","week","E","auto","3"
"1087","87","106769","-0.0219053323326314","week","C","health","1"
"1088","88","120713","8.13535659437755e-06","week","C","health","5"
"1089","89","127620","0.00861589203740815","week","C","telco","6"
"1090","90","56246","0.00156341384955405","week","B","auto","6"
"1091","91","74461","-0.00545474888179033","week","C","auto","4"
"1092","92","100358","0.0140420727335418","week","D","health","3"
"1093","93","94232","0.0425791888255737","week","E","telco","3"
"1094","94","79959","-0.00516009978100558","week","C","auto","2"
"1095","95","51029","-0.0294904128302759","week","B","software","6"
"1096","96","62581","0.0220092447697117","week","E","software","2"
"1097","97","111592","0.0432205180339028","week","A","manufact","1"
"1098","98","106685","0.0416893598463982","week","D","auto","6"
"1099","99","31306","0.0235398218705555","week","C","health","3"
"1100","100","30318","0.000764509734302709","week","A","health","3"
"1101","101","85406","-0.0783743992699053","week","B","health","1"
"1102","102","109554","0.0466705063549072","week","D","telco","2"
"1103","103","135154","-0.0358657433444439","week","A","manufact","1"
"1104","104","120477","0.0133125320695619","week","C","software","6"
"1105","105","71772","0.0784039507207202","week","A","telco","4"
"1106","106","24795","0.0276665989377023","week","B","health","5"
"1107","107","109009","0.0197697423625538","week","E","software","4"
"1108","108","89983","-0.0196457822256565","week","D","health","6"
"1109","109","47650","-0.0360787216889083","week","D","auto","4"
"1110","110","91970","-0.0958128682792745","week","A","manufact","4"
"1111","111","93425","0.0109263851633024","week","E","auto","5"
"1112","112","121321","-0.0171811698695659","week","E","manufact","2"
"1113","113","71495","0.0442468181067937","week","C","auto","3"
"1114","114","159838","-0.0537794185145045","week","B","auto","4"
"1115","115","81500","-0.035171525139795","week","A","telco","5"
"1116","116","128717","-0.0261360186964885","week","A","software","5"
"1117","117","179954","-0.00722360454756971","week","B","auto","1"
"1118","118","83340","0.0166178992201903","week","D","auto","2"
"1119","119","168478","0.077570190897211","week","C","manufact","5"
"1120","120","51241","-0.0450772086426812","week","C","auto","1"
"1121","121","66104","-0.0273438635900188","week","D","software","2"
"1122","122","80316","0.0175124385805083","week","E","health","4"
"1123","123","60114","0.0755825061276112","week","C","telco","3"
"1124","124","35938","-0.0394340809792219","week","E","health","6"
"1125","125","73655","-0.00588463722846195","week","E","health","1"
"1126","126","18026","0.0339747314181243","week","C","auto","2"
"1127","127","111605","0.0356201591224826","week","D","auto","6"
"1128","128","77949","0.000359773653478317","week","B","software","2"
"1129","129","150409","-0.0318201385467837","week","E","manufact","3"
"1130","130","119684","-0.0125553162978578","week","B","manufact","6"
"1131","131","102104","-0.00352984963112945","week","C","telco","1"
"1132","132","131367","0.0390870548235816","week","C","health","4"
"1133","133","80055","0.125837541834402","week","D","health","4"
"1134","134","133237","-0.0427557009627134","week","D","health","1"
"1135","135","104292","0.0421087029010913","week","A","auto","3"
"1136","136","112788","0.0845668055373659","week","C","software","6"
"1137","137","116856","-0.0299258251810921","week","D","auto","1"
"1138","138","58034","0.0285558464699927","week","B","manufact","6"
"1139","139","135292","0.0552322285773156","week","E","manufact","6"
"1140","140","100015","0.000954876686479833","week","A","auto","3"
"1141","141","57916","0.00581905887615115","week","D","software","6"
"1142","142","101362","-0.00806669183059663","week","B","health","4"
"1143","143","90468","-0.0284346822137373","week","D","health","5"
"1144","144","71483","-0.000105947283139558","week","B","health","6"
"1145","145","56423","-0.0093210254335313","week","E","manufact","3"
"1146","146","97600","-0.0594152823182631","week","C","health","6"
"1147","147","155644","0.0341679071781079","week","C","software","6"
"1148","148","102681","0.0110160001829356","week","E","manufact","5"
"1149","149","89465","0.0168939596568145","week","C","auto","6"
"1150","150","109246","-0.0336628160617735","week","B","telco","1"
"1151","151","125017","0.0132337721339274","week","E","auto","2"
"1152","152","114560","-0.0757380075571158","week","A","telco","6"
"1153","153","83690","0.0564658517885984","week","E","telco","4"
"1154","154","51041","0.00427460077117012","week","E","software","3"
"1155","155","57579","0.0081103783675103","week","E","health","2"
"1156","156","72772","0.0241619727238511","week","C","software","6"
"1157","157","64933","-0.0583851241290106","week","C","software","1"
"1158","158","120348","-0.0177573878421086","week","C","health","5"
"1159","159","53188","-0.00956847543228808","week","C","health","5"
"1160","160","74778","0.00387970662067967","week","B","manufact","2"
"1161","161","42268","0.00309029325224607","week","C","telco","1"
"1162","162","39962","0.0269331021628851","week","D","manufact","3"
"1163","163","89826","0.0332858383916903","week","C","software","3"
"1164","164","118921","-0.0366439040855765","week","C","manufact","3"
"1165","165","91495","-0.0593318064694598","week","E","health","1"
"1166","166","78616","9.79756055382039e-05","week","E","health","1"
"1167","167","113507","-0.000250168251541331","week","E","software","1"
"1168","168","114688","0.0275744611000145","week","D","telco","6"
"1169","169","55984","0.0439205547853126","week","B","health","6"
"1170","170","78992","0.012745910993831","week","D","auto","2"
"1171","171","134446","0.00728752612994771","week","D","auto","6"
"1172","172","136997","0.00163216177364783","week","D","manufact","1"
"1173","173","102783","-0.0387954618851163","week","D","manufact","6"
"1174","174","100903","0.0985373910780171","week","A","software","3"
"1175","175","108985","0.0483277164591173","week","B","manufact","4"
"1176","176","115249","0.0275242880912889","week","E","auto","4"
"1177","177","85913","-0.0489249360551388","week","D","health","5"
"1178","178","95461","-0.0242838319780336","week","D","telco","4"
"1179","179","132092","-0.0561152785670074","week","C","software","4"
"1180","180","78312","-0.0362303482854843","week","E","auto","5"
"1181","181","137650","0.0262661666156772","week","D","manufact","4"
"1182","182","105240","0.0310156474861937","week","E","telco","5"
"1183","183","124962","-0.00168507913300023","week","B","manufact","6"
"1184","184","58437","0.0242585349200583","week","D","telco","1"
"1185","185","113864","-0.0560231949814556","week","A","health","3"
"1186","186","95169","0.00285929253435238","week","B","auto","2"
"1187","187","122212","-0.060064067273243","week","C","health","1"
"1188","188","119821","-0.0100113333078021","week","D","health","5"
"1189","189","94785","0.0532057104420879","week","A","manufact","1"
"1190","190","155592","0.0134073045305399","week","B","health","2"
"1191","191","78631","-0.0249755728088054","week","A","manufact","2"
"1192","192","60738","-0.00439802947829798","week","C","health","6"
"1193","193","155669","0.0371066507142028","week","D","software","3"
"1194","194","82299","0.0310834199329489","week","D","telco","2"
"1195","195","78466","0.0624597311888964","week","C","health","4"
"1196","196","89593","0.0180947574278563","week","A","health","1"
"1197","197","86346","-0.0675172902626586","week","B","auto","5"
"1198","198","64492","0.0440493286532406","week","D","health","1"
"1199","199","116724","0.00730634064503331","week","E","health","5"
"1200","200","60583","-0.0262634256837101","week","C","manufact","3"
"1201","201","88561","0.00225467870243022","week","C","software","2"
"1202","202","91248","-0.00553134243163566","week","B","software","1"
"1203","203","71964","-0.059068119527564","week","D","telco","6"
"1204","204","119986","0.0197325245989915","week","B","telco","3"
"1205","205","107094","0.000195192880326797","week","E","auto","2"
"1206","206","109684","0.00952440652427059","week","A","manufact","2"
"1207","207","104898","0.0557862740550772","week","E","manufact","2"
"1208","208","118920","0.0536621354719434","week","D","auto","1"
"1209","209","49276","-0.0650816124262034","week","C","telco","2"
"1210","210","94893","0.00044059414383083","week","D","software","3"
"1211","211","74746","-0.00417898068452216","week","E","manufact","4"
"1212","212","66149","0.0570824690993959","week","C","telco","2"
"1213","213","110471","-0.012582471932655","week","C","auto","5"
"1214","214","99027","-0.00493836587362013","week","B","auto","3"
"1215","215","87463","0.0173556009473401","week","B","auto","5"
"1216","216","163224","0.0208520272354749","week","D","health","2"
"1217","217","77649","0.0302026458764061","week","D","software","6"
"1218","218","127165","0.00762024098707112","week","A","health","5"
"1219","219","104234","0.015148986045146","week","E","health","2"
"1220","220","66178","0.00765007533626656","week","A","health","3"
"1221","221","127571","0.0393281960413646","week","C","auto","5"
"1222","222","99934","0.0078042100971835","week","B","auto","3"
"1223","223","48731","0.0111998914724925","week","A","manufact","4"
"1224","224","116885","-0.0036684726339077","week","B","telco","2"
"1225","225","65784","-0.0798877669192278","week","C","software","5"
"1226","226","107544","-0.0428878656323488","week","C","health","5"
"1227","227","162660","-0.00968049421439546","week","E","health","6"
"1228","228","92341","-0.0324627548988875","week","D","telco","2"
"1229","229","120990","0.0227670560965069","week","B","manufact","3"
"1230","230","85801","-0.0385463054119623","week","B","auto","5"
"1231","231","107944","0.0199893946284349","week","D","health","1"
"1232","232","69972","-0.0341450038179098","week","C","health","5"
"1233","233","93252","0.0101230882561999","week","A","telco","2"
"1234","234","139899","0.0334907540408104","week","A","auto","4"
"1235","235","123341","0.0726148732339469","week","E","telco","4"
"1236","236","58493","0.0486646700903192","week","A","manufact","6"
"1237","237","76993","-0.0175682624890822","week","C","telco","1"
"1238","238","87200","0.024041215604943","week","B","health","5"
"1239","239","98920","0.00554027834877605","week","B","manufact","5"
"1240","240","130403","-0.0398122809033317","week","C","manufact","3"
"1241","241","129803","0.025601502298861","week","E","health","4"
"1242","242","104941","0.0195723024909708","week","C","health","2"
"1243","243","96595","0.0971789784002529","week","C","health","1"
"1244","244","116685","0.026068220269723","week","B","auto","1"
"1245","245","98453","-0.00276143931884195","week","E","auto","6"
"1246","246","106842","0.0134459285299624","week","C","telco","5"
"1247","247","67200","-0.0138662720188034","week","A","manufact","5"
"1248","248","85012","-0.0259490434866715","week","C","software","2"
"1249","249","113420","0.0238698747700685","week","D","auto","3"
"1250","250","116663","0.0209383362652314","week","B","health","6"
"1251","251","58423","0.0210232015952997","week","D","auto","4"
"1252","252","125998","-0.0619635851928927","week","C","software","6"
"1253","253","52374","0.0633979590876569","week","E","health","3"
"1254","254","49441","-0.0260794972457897","week","A","manufact","4"
"1255","255","99504","-0.0762687321414145","week","E","software","4"
"1256","256","110877","-0.032823026548773","week","D","health","3"
"1257","257","107741","-0.0560333008346257","week","E","health","1"
"1258","258","125557","-0.0208671771150961","week","B","auto","4"
"1259","259","15346","0.0136967204618467","week","D","auto","6"
"1260","260","123509","0.0583628586168065","week","E","auto","2"
"1261","261","55967","-0.0385500365202902","week","E","software","6"
"1262","262","77235","0.102249194884077","week","C","auto","6"
"1263","263","69857","-0.000186159453118435","week","B","software","6"
"1264","264","110777","0.0373434577966825","week","A","telco","4"
"1265","265","71971","0.0105486995815658","week","B","auto","2"
"1266","266","134097","0.0525608017268323","week","D","software","4"
"1267","267","126133","-0.0455020988170103","week","B","telco","1"
"1268","268","63519","-0.00236983560389836","week","C","software","6"
"1269","269","94396","0.0270919486545142","week","A","health","6"
"1270","270","44864","0.0354338786079192","week","B","telco","5"
"1271","271","111559","0.0264100727915258","week","B","manufact","1"
"1272","272","82114","0.0113214758222495","week","A","telco","5"
"1273","273","118510","-0.00151872989530508","week","E","software","5"
"1274","274","140734","0.0181023560102657","week","D","telco","5"
"1275","275","95780","-0.0302233951033127","week","D","telco","5"
"1276","276","125969","0.0416126076010632","week","B","health","3"
"1277","277","89916","0.0193390174968197","week","C","health","1"
"1278","278","58706","-0.0242208700216331","week","E","auto","3"
"1279","279","73465","-0.0431805188226483","week","C","software","2"
"1280","280","103534","0.0141086376820089","week","C","software","5"
"1281","281","147857","0.0383531227038098","week","A","auto","5"
"1282","282","117631","-0.0312608401853414","week","C","auto","1"
"1283","283","66150","0.0124296947265648","week","E","software","3"
"1284","284","83954","-0.0727397973735869","week","B","auto","1"
"1285","285","61299","0.0492700375817875","week","C","health","1"
"1286","286","58217","-0.0698600509190581","week","B","telco","4"
"1287","287","88330","-0.0363163767422798","week","C","telco","2"
"1288","288","124304","-0.0678259446053516","week","E","software","6"
"1289","289","94898","0.0636378825872924","week","D","auto","5"
"1290","290","55622","0.0258044119130113","week","E","software","6"
"1291","291","131922","0.0591446995389402","week","E","telco","3"
"1292","292","123211","-0.013346660207602","week","D","health","2"
"1293","293","154345","-0.0446119492133169","week","D","manufact","6"
"1294","294","98260","-0.0484689063758296","week","A","auto","4"
"1295","295","96977","0.0482914943840814","week","A","auto","3"
"1296","296","100973","0.000884947114343855","week","B","auto","2"
"1297","297","152026","0.00231958810747584","week","B","manufact","5"
"1298","298","97850","0.000914655489195866","week","B","auto","6"
"1299","299","115144","0.066411956583071","week","C","auto","2"
"1300","300","69833","-0.00920251702514814","week","E","telco","6"
"1301","301","130749","-0.00371110540491155","week","D","telco","6"
"1302","302","140879","-0.0345347010091568","week","A","health","2"
"1303","303","57202","-0.0451522535439029","week","D","manufact","1"
"1304","304","188634","0.00895460273479386","week","E","telco","6"
"1305","305","102709","0.052130176579169","week","D","software","4"
"1306","306","145725","0.0817971895547143","week","E","telco","6"
"1307","307","115791","0.0506821937330165","week","E","telco","4"
"1308","308","110852","0.00898663606252332","week","C","health","2"
"1309","309","122255","0.0367275125357021","week","A","software","3"
"1310","310","115398","-0.0284720366879204","week","E","auto","2"
"1311","311","53775","0.0577522635233826","week","E","telco","1"
"1312","312","86757","-0.0345197505513605","week","D","health","3"
"1313","313","108826","-0.0316725712589657","week","B","health","6"
"1314","314","48501","0.00345516862451847","week","E","telco","6"
"1315","315","97700","0.00664956507331454","week","E","manufact","3"
"1316","316","97167","0.0364566594292506","week","E","telco","1"
"1317","317","82331","0.0390749066295243","week","A","auto","1"
"1318","318","66357","0.0484922710398877","week","B","auto","4"
"1319","319","123310","0.0463156618807257","week","D","software","2"
"1320","320","83624","0.039394021454044","week","E","manufact","2"
"1321","321","106489","0.0379543463149947","week","A","telco","4"
"1322","322","69336","0.048035255894782","week","B","telco","4"
"1323","323","66580","0.0140695375761922","week","A","telco","6"
"1324","324","92785","-0.0202933911420934","week","C","telco","4"
"1325","325","86975","0.019305906382016","week","B","auto","5"
"1326","326","130794","0.0333947670891482","week","B","health","1"
"1327","327","43836","-0.0526716630987014","week","A","telco","6"
"1328","328","115127","0.0126193985589398","week","D","auto","3"
"1329","329","69574","-0.000356081587887489","week","C","manufact","1"
"1330","330","72622","-0.00810372673823128","week","B","telco","4"
"1331","331","102664","-0.0235324796318112","week","D","auto","6"
"1332","332","94652","0.0567685360816053","week","D","manufact","1"
"1333","333","116786","0.0218735935134619","week","B","health","6"
"1334","334","102439","0.0813583827186453","week","E","software","2"
"1335","335","140211","-0.0338568549770168","week","D","health","4"
"1336","336","77644","-0.00973346765319744","week","A","telco","1"
"1337","337","81262","-0.0402368864428923","week","C","telco","2"
"1338","338","137378","-0.0370661732544942","week","A","manufact","3"
"1339","339","172560","-0.0168665614183615","week","D","telco","3"
"1340","340","56329","0.0782846313066539","week","E","auto","3"
"1341","341","96268","-0.055364668168501","week","C","software","4"
"1342","342","50679","0.034391751440091","week","C","health","4"
"1343","343","86536","0.0167677326339453","week","E","auto","4"
"1344","344","81081","-0.0293868788872173","week","A","health","6"
"1345","345","107983","0.0583208632517593","week","B","software","4"
"1346","346","52452","-0.0668979129773806","week","A","software","4"
"1347","347","66946","0.00101194084824841","week","E","auto","3"
"1348","348","136856","0.0348321230332274","week","B","software","5"
"1349","349","114985","0.109508343779734","week","D","telco","5"
"1350","350","86616","0.0173186294501789","week","B","telco","6"
"1351","351","137363","-0.0166670587009469","week","E","health","2"
"1352","352","99153","-0.0555059000255686","week","A","software","6"
"1353","353","50567","0.0862826811844181","week","E","software","5"
"1354","354","69749","0.0123498190683882","week","A","software","1"
"1355","355","93753","0.0115441519385776","week","D","software","6"
"1356","356","120513","-0.0381573128713157","week","C","telco","6"
"1357","357","69032","0.0385628435808658","week","C","manufact","5"
"1358","358","74751","-0.0577266481584176","week","E","software","4"
"1359","359","80469","0.0306592892078242","week","A","telco","2"
"1360","360","79286","-3.61500096952875e-05","week","D","software","4"
"1361","361","111756","0.0268056770094759","week","A","auto","4"
"1362","362","109966","-0.0378112682849748","week","D","health","3"
"1363","363","119768","-0.0544748993509613","week","E","software","2"
"1364","364","104169","-0.00891834028969293","week","E","software","3"
"1365","365","45401","0.0913792355493461","week","E","health","2"
"1366","366","122828","-0.0739038521575569","week","B","manufact","4"
"1367","367","90893","0.0730126699812704","week","A","manufact","1"
"1368","368","81416","0.050755785679512","week","D","software","1"
"1369","369","48380","0.0459967294311306","week","A","health","3"
"1370","370","62921","-0.0173263460205699","week","A","manufact","6"
"1371","371","141723","-0.0350152648136464","week","D","software","2"
"1372","372","98022","-0.014505023341327","week","A","telco","5"
"1373","373","86817","0.0247555174321584","week","A","auto","5"
"1374","374","114070","0.00711724122181575","week","B","telco","1"
"1375","375","88670","0.0408918827650071","week","A","health","3"
"1376","376","119104","-0.0154027390539621","week","C","software","6"
"1377","377","99339","0.080095057608541","week","E","software","2"
"1378","378","46558","0.0218232934144348","week","D","auto","5"
"1379","379","42803","0.0412677701333871","week","A","manufact","6"
"1380","380","99846","0.00152300220049414","week","B","auto","5"
"1381","381","47650","-0.0533721008914414","week","A","auto","4"
"1382","382","108344","-0.0189055268396597","week","C","telco","1"
"1383","383","107509","-0.0101644731878339","week","A","manufact","3"
"1384","384","118490","0.0561355065931545","week","E","health","2"
"1385","385","108372","0.0175418107808315","week","B","manufact","4"
"1386","386","75183","0.0463015394776063","week","D","auto","3"
"1387","387","53104","0.00683459590401904","week","E","telco","6"
"1388","388","126146","-0.0172926612162233","week","B","health","2"
"1389","389","143950","-0.0471844309835447","week","B","software","5"
"1390","390","112061","-0.011603781483456","week","A","software","5"
"1391","391","108996","0.00061442760379017","week","D","auto","5"
"1392","392","61390","0.0824195379223158","week","D","manufact","4"
"1393","393","94908","0.0164411244835","week","A","telco","5"
"1394","394","127953","0.0371458115240912","week","A","manufact","2"
"1395","395","121056","-0.0559805369037424","week","D","telco","5"
"1396","396","112379","0.0431106970977634","week","D","health","1"
"1397","397","92468","0.0106545851712956","week","D","telco","3"
"1398","398","125527","0.0113455856715289","week","C","auto","4"
"1399","399","114029","0.00214834340570816","week","E","auto","3"
"1400","400","90025","-0.0320143410043796","week","C","auto","6"
"1401","401","101811","-0.0301783449112345","week","B","telco","6"
"1402","402","95704","0.0363074625015041","week","E","health","4"
"1403","403","115811","0.044491095833793","week","B","software","4"
"1404","404","115262","-0.0298267442774361","week","A","health","4"
"1405","405","89040","0.0123695785261402","week","A","health","1"
"1406","406","93645","-0.0723577010745245","week","A","manufact","2"
"1407","407","160473","0.0312220004436498","week","A","auto","5"
"1408","408","81006","0.0349793832855297","week","E","telco","2"
"1409","409","108572","0.0276581669364523","week","A","manufact","6"
"1410","410","154506","0.0786035011078175","week","D","manufact","3"
"1411","411","86669","-0.00191956790598046","week","D","manufact","4"
"1412","412","43035","0.00285005348845218","week","B","telco","1"
"1413","413","64902","0.035889214040046","week","E","auto","6"
"1414","414","87212","0.0124224527808181","week","D","software","6"
"1415","415","15746","-0.0829875197288642","week","C","auto","5"
"1416","416","120288","-0.0399529293684343","week","E","software","6"
"1417","417","88409","0.0739203542237961","week","B","health","4"
"1418","418","126989","0.00189941712043764","week","C","health","3"
"1419","419","102113","0.000867790511771342","week","B","telco","1"
"1420","420","54872","-0.0277634851489024","week","D","telco","1"
"1421","421","148493","-0.0712395380063185","week","B","software","1"
"1422","422","53227","-0.00815153197730759","week","B","telco","6"
"1423","423","120988","-0.0528765687868927","week","B","health","2"
"1424","424","81724","-0.012148888290605","week","B","telco","2"
"1425","425","108404","0.0355872715943507","week","D","auto","3"
"1426","426","114786","-0.0519481124573493","week","B","telco","4"
"1427","427","138225","0.0335707169734812","week","B","auto","1"
"1428","428","118356","0.061561251048179","week","B","auto","2"
"1429","429","106189","0.0952284856410715","week","D","telco","1"
"1430","430","86247","-0.0622297010218372","week","E","software","1"
"1431","431","103237","0.015633802083985","week","B","telco","6"
"1432","432","50978","-0.0106049453107912","week","D","health","6"
"1433","433","161061","0.0643378695236524","week","B","telco","3"
"1434","434","105005","0.0253940670803144","week","C","auto","1"
"1435","435","23563","0.0170586439503025","week","C","health","3"
"1436","436","119635","-0.0134830566611523","week","B","software","5"
"1437","437","78160","0.0315117417069388","week","C","software","3"
"1438","438","108032","-0.0156399828097769","week","B","software","5"
"1439","439","87842","0.0190227805652981","week","D","manufact","1"
"1440","440","66439","0.046287464981397","week","D","manufact","1"
"1441","441","45317","-0.0737820435147844","week","A","telco","2"
"1442","442","121749","-0.0353622826414216","week","B","telco","3"
"1443","443","114696","0.067408450683396","week","E","software","1"
"1444","444","96785","0.00756977905006224","week","A","manufact","3"
"1445","445","93070","0.0351028687085754","week","B","telco","3"
"1446","446","118173","0.045976988486563","week","B","telco","4"
"1447","447","84507","0.0120749508019802","week","A","telco","3"
"1448","448","115361","0.00122606065826398","week","D","health","4"
"1449","449","100494","0.0446720435042248","week","D","manufact","5"
"1450","450","106878","-0.0304069330646962","week","C","health","5"
"1451","451","83262","0.0437512456231736","week","D","health","3"
"1452","452","121390","-0.0230072124343788","week","C","health","3"
"1453","453","74253","-0.0335514209087347","week","E","auto","6"
"1454","454","111635","0.00680852912131978","week","D","health","6"
"1455","455","63203","-0.0251409304940904","week","D","software","1"
"1456","456","85737","0.0381848307479927","week","C","telco","1"
"1457","457","145524","-0.0370854081321694","week","C","health","6"
"1458","458","54379","-0.0595599632626905","week","C","auto","5"
"1459","459","91139","0.0518768520103064","week","D","software","6"
"1460","460","144024","-0.0355967294614893","week","C","manufact","2"
"1461","461","90118","0.00772208119472464","week","C","health","4"
"1462","462","132098","0.0164643787713303","week","C","health","6"
"1463","463","110229","-0.0363881367491191","week","D","health","1"
"1464","464","92007","-0.0141970359308877","week","B","telco","2"
"1465","465","80576","0.0520329714098828","week","D","telco","5"
"1466","466","124507","0.0433956505211959","week","A","manufact","3"
"1467","467","128787","0.0290610561632741","week","C","manufact","5"
"1468","468","111488","0.0296066539318939","week","A","telco","5"
"1469","469","67368","0.0312831304191113","week","A","manufact","3"
"1470","470","76929","0.0159959173231529","week","B","health","2"
"1471","471","137254","-0.0477663105153447","week","B","auto","5"
"1472","472","102639","-0.0182554766524047","week","D","manufact","5"
"1473","473","92575","0.0197930526093513","week","E","software","6"
"1474","474","39396","0.0507873150280051","week","D","telco","4"
"1475","475","33592","0.0263715686237069","week","E","software","1"
"1476","476","48616","0.0241383540593753","week","B","telco","3"
"1477","477","71492","0.023631794801605","week","B","telco","3"
"1478","478","101735","-0.0140787036339423","week","D","auto","3"
"1479","479","101541","0.0373663700874038","week","C","health","6"
"1480","480","149315","-0.0213171800114828","week","D","software","1"
"1481","481","77613","0.0637804291657427","week","B","auto","6"
"1482","482","46766","-0.0296864830289319","week","B","health","6"
"1483","483","73305","0.0459191233335785","week","E","software","1"
"1484","484","139317","-0.00511447775964338","week","C","health","5"
"1485","485","78725","-0.0457294588242625","week","B","auto","2"
"1486","486","79912","0.0420311337862195","week","D","manufact","2"
"1487","487","136161","-0.0290443801263483","week","E","software","4"
"1488","488","29574","0.00198153576466751","week","C","auto","5"
"1489","489","113367","0.0183375999043078","week","B","software","2"
"1490","490","87513","-0.000114921043203236","week","C","health","3"
"1491","491","137647","0.0548304796294269","week","D","auto","5"
"1492","492","64647","0.0285882605671096","week","B","manufact","4"
"1493","493","118068","-0.0191801770694934","week","A","software","3"
"1494","494","89551","0.0193295126060499","week","D","auto","6"
"1495","495","103862","8.69892180061218e-05","week","C","health","2"
"1496","496","87505","0.0960301927918924","week","D","manufact","5"
"1497","497","106376","0.0482368223463257","week","A","manufact","6"
"1498","498","168417","-0.00265489990990254","week","B","telco","2"
"1499","499","46337","-0.00996981929238966","week","A","software","1"
"1500","500","108150","0.0263165522040924","week","C","manufact","3"
"1501","1","68833","-0.0211951135844543","month","E","health","2"
"1502","2","95818","-0.0745418200703323","month","C","health","6"
"1503","3","102997","-0.109671230106921","month","D","software","4"
"1504","4","94789","0.0580455663140906","month","B","auto","6"
"1505","5","117456","-0.126598238209012","month","E","auto","5"
"1506","6","105480","-0.0547911633193777","month","C","software","4"
"1507","7","59105","0.011205244901529","month","B","health","4"
"1508","8","148348","0.0595391691170182","month","E","auto","4"
"1509","9","80175","-0.0423243795417295","month","C","software","2"
"1510","10","98175","-0.0951713475626791","month","E","telco","2"
"1511","11","126364","-0.0656732545240435","month","A","manufact","6"
"1512","12","130820","0.0173901136783057","month","B","telco","6"
"1513","13","78952","0.00683855991166487","month","C","manufact","4"
"1514","14","76554","0.0761757060102402","month","E","auto","1"
"1515","15","121234","-0.0152226736344156","month","D","auto","5"
"1516","16","106123","-0.0327126091189216","month","E","health","4"
"1517","17","135281","-0.0790428551418149","month","B","health","5"
"1518","18","125908","-0.0418157165804131","month","E","auto","1"
"1519","19","90712","0.0329069233070546","month","D","software","4"
